"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count"
0,0,46503,"All Good Things",20.086645,"Released","2010-12-03",101,5.9,286
20000000,305070,10448,"Rapa Nui",3.581906,"Released","1994-09-09",107,6.2,33
0,47301471,13688,"CJ7",12.373248,"Released","2008-01-30",86,6.1,107
0,0,10353,"The Visitors II: The Corridors of Time",12.283025,"Released","1998-02-11",118,5.8,221
20000000,4634062,43935,"Dylan Dog: Dead of Night",10.617236,"Released","2011-03-16",107,4.5,139
20000000,0,11458,"People I Know",6.377308,"Released","2002-11-21",100,5.5,48
20000000,346594,44638,"The Tempest",3.620537,"Released","2010-12-10",110,6,31
0,17671101,241257,"Regression",27.215666,"Released","2015-10-01",106,5.3,585
0,0,14538,"Three Kingdoms: Resurrection of the Dragon",4.127155,"Released","2008-04-03",102,6.6,35
20000000,0,13250,"Butterfly on a Wheel",13.118983,"Released","2007-07-27",95,6.3,130
20000000,0,133931,"Zambezia",14.182301,"Released","2012-06-05",83,5.3,68
0,0,280871,"Ramanujan",0.416179,"Released","2014-07-11",170,5,3
0,0,239897,"Dwegons",0.485405,"Released","2014-01-24",98,0.5,1
20000000,0,184341,"Hands of Stone",7.444189,"Released","2016-08-26",105,6.1,109
20000000,0,334074,"Survivor",33.625477,"Released","2015-05-21",96,5.4,404
27220000,5496951,199373,"The Frozen Ground",28.060472,"Released","2013-07-18",105,6.1,465
19400000,0,14202,"The Painted Veil",20.746932,"Released","2006-12-09",125,7.1,312
27000000,0,6968,"The Baader Meinhof Complex",7.727035,"Released","2008-09-24",150,7.1,157
22000000,424208848,581,"Dances with Wolves",45.707835,"Released","1990-11-09",181,7.6,1046
20000000,216197492,52449,"Bad Teacher",28.497242,"Released","2011-05-16",92,5.4,1584
19000000,110879513,12150,"Sea of Love",11.47316,"Released","1989-09-15",113,6.7,141
19000000,70067909,11247,"A Cinderella Story",25.28132,"Released","2004-07-10",95,6.1,713
14000000,173046663,4232,"Scream",45.99611,"Released","1996-12-20",111,7,1476
0,0,9378,"Thir13en Ghosts",20.392858,"Released","2001-10-26",91,5.4,440
19000000,44017374,694,"The Shining",78.699993,"Released","1980-05-22",144,8.1,3757
19000000,381109762,105,"Back to the Future",76.603233,"Released","1985-07-03",116,8,6079
19000000,40846082,11377,"House on Haunted Hill",13.664614,"Released","1999-10-29",93,5.5,209
0,0,26367,"I Can Do Bad All By Myself",2.242809,"Released","2009-09-11",113,6,40
27000000,0,385383,"Fight Valley",1.224105,"Released","2016-07-22",90,3.9,8
19000000,49830607,41210,"The Switch",27.494037,"Released","2010-05-11",101,5.9,583
18000000,101564935,12090,"Just Married",18.47518,"Released","2003-01-09",95,5.3,404
19100000,5728213,62630,"The Devil's Double",10.559414,"Released","2011-02-11",109,6.5,208
0,0,16110,"Thomas and the Magic Railroad",1.916351,"Released","2000-07-26",85,4.6,8
20000000,54956140,29427,"The Crazies",28.867568,"Released","2010-02-26",101,6.2,633
15000000,274925095,129,"Spirited Away",118.968562,"Released","2001-07-20",125,8.3,3840
0,0,244114,"Firestorm",3.376967,"Released","2013-12-12",110,5.9,43
25000000,8613462,2669,"The Bounty",7.436491,"Released","1984-05-04",132,6.5,108
0,76586316,203833,"The Book Thief",57.84156,"Released","2013-11-08",131,7.4,1486
19000000,18755936,13523,"Sex Drive",17.952817,"Released","2008-10-16",109,6,342
19000000,29922472,25195,"Leap Year",21.959742,"Released","2010-01-08",100,6.4,465
19000000,4750000,17277,"The Fall of the Roman Empire",4.229942,"Released","1964-03-24",188,6,33
19000000,6928068,50725,"Take Me Home Tonight",11.766564,"Released","2011-03-04",97,6.2,208
0,5310554,82631,"Won't Back Down",2.366251,"Released","2012-09-28",121,5.8,40
19000000,2119994,73191,"The Nutcracker",0.068228,"Released","1993-11-24",93,5.6,5
18000000,0,22479,"Kansas City",5.380733,"Released","1996-08-16",116,6.1,12
0,0,340611,"Indignation",5.625989,"Released","2016-07-29",110,6.8,69
19000000,108047131,10065,"The Amityville Horror",30.205943,"Released","2005-04-15",90,6,588
19000000,32801173,2757,"Adaptation.",26.441669,"Released","2002-12-06",114,7.3,638
15000000,46770602,11683,"Land of the Dead",15.262492,"Released","2005-06-24",93,6,381
0,0,244339,"Out of Inferno",1.583918,"Released","2013-03-10",107,5.8,11
18500000,10680275,1878,"Fear and Loathing in Las Vegas",44.511363,"Released","1998-05-22",118,7.2,1301
18500000,31912793,23082,"The Invention of Lying",16.665841,"Released","2009-09-13",100,6,518
18000000,268157400,195589,"Neighbors",36.471231,"Released","2014-05-08",96,6.2,2713
23000000,351583407,854,"The Mask",85.30318,"Released","1994-07-29",101,6.6,2472
18000000,151668774,2280,"Big",20.716023,"Released","1988-06-03",104,6.9,993
18000000,261572744,496,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",29.487784,"Released","2006-11-01",82,6.5,1579
18000000,141774679,8835,"Legally Blonde",25.43954,"Released","2001-07-13",96,6.1,882
18000000,8.7e+07,157,"Star Trek III: The Search for Spock",15.314027,"Released","1984-05-31",105,6.4,434
19000000,144216468,8643,"The Exorcism of Emily Rose",32.602868,"Released","2005-09-09",122,6.3,659
17000000,65535067,10402,"Deuce Bigalow: Male Gigolo",9.832326,"Released","1999-12-10",88,5.5,308
16000000,19682924,218043,"Left Behind",33.452469,"Released","2014-10-03",110,3.7,392
0,0,9043,"The Family Stone",14.190837,"Released","2005-12-14",103,6.2,249
18000000,65070412,21301,"Barbershop 2:  Back in Business",6.501815,"Released","2004-01-20",106,5.6,74
23000000,76488889,10147,"Bad Santa",26.58873,"Released","2003-11-26",91,6.5,656
16500000,67683989,816,"Austin Powers: International Man of Mystery",36.15716,"Released","1997-05-02",94,6.5,1013
18000000,88923251,302688,"My Big Fat Greek Wedding 2",16.027955,"Released","2016-03-23",94,5.5,322
21000000,72417394,60307,"Diary of a Wimpy Kid: Rodrick Rules",14.329891,"Released","2011-03-25",99,6.3,238
18000000,98235548,106,"Predator",50.009408,"Released","1987-06-11",107,7.3,2093
18000000,51973029,279,"Amadeus",31.82675,"Released","1984-10-26",160,7.8,1076
0,14796236,8617,"Prom Night",9.642041,"Released","2008-04-10",88,4.8,167
17000000,129042871,10625,"Mean Girls",36.423717,"Released","2004-04-30",97,6.9,2320
0,0,10934,"Under the Tuscan Sun",12.309718,"Released","2003-04-30",113,6.4,172
19800000,87754044,5279,"Gosford Park",11.693272,"Released","2001-11-07",137,6.8,246
18000000,41382841,10013,"Peggy Sue Got Married",12.243887,"Released","1986-10-05",103,5.9,136
18000000,103215094,194662,"Birdman",89.811154,"Released","2014-08-27",119,7.4,4535
18000000,99206215,160588,"Blue Jasmine",34.694216,"Released","2013-07-25",98,7,1098
15000000,76286096,9829,"United 93",17.50138,"Released","2006-04-28",111,6.9,367
18000000,62646763,10028,"Honey",18.492655,"Released","2003-11-24",94,6,303
18000000,0,10535,"Spy Hard",11.238522,"Released","1996-05-24",81,4.9,147
1000000,21378361,790,"The Fog",14.518598,"Released","1980-02-08",89,6.4,311
18000000,47088990,43959,"Soul Surfer",19.234672,"Released","2011-04-08",106,6.9,342
18000000,24911670,10364,"Catch-22",4.504377,"Released","1970-06-24",121,6.7,72
0,24007324,16991,"Observe and Report",10.529143,"Released","2009-04-10",86,5.6,225
18000000,1e+08,9610,"Conan the Destroyer",18.379124,"Released","1984-06-29",103,5.8,383
18000000,2.3e+07,1578,"Raging Bull",35.524457,"Released","1980-11-14",129,7.7,938
18000000,36133014,25643,"Love Happens",13.472365,"Released","2009-09-18",109,5.6,180
18000000,0,11904,"Young Sherlock Holmes",8.321586,"Released","1985-12-04",109,6.7,167
0,0,28665,"Fame",7.668063,"Released","2009-01-01",107,5.5,135
18000000,35692920,44115,"127 Hours",52.464877,"Released","2010-11-05",94,7,2606
0,0,10569,"Small Time Crooks",11.423533,"Released","2000-05-19",94,6.4,155
18000000,17200925,10560,"Center Stage",6.961736,"Released","2000-05-12",115,6.8,90
17000000,2.4e+07,333348,"Love the Coopers",9.191187,"Released","2015-11-12",107,5.4,167
18000000,16702864,20483,"Catch That Kid",4.492859,"Released","2004-02-06",92,4.9,76
18000000,0,11457,"Life as a House",5.706767,"Released","2001-10-25",125,7.2,120
30000000,34441873,321697,"Steve Jobs",53.670525,"Released","2015-10-09",122,6.8,1573
18000000,0,19840,"I Love You, Beth Cooper",14.15192,"Released","2009-07-10",102,5.1,197
18000000,0,22327,"Youth in Revolt",13.462544,"Released","2009-09-11",87,5.9,319
18000000,2945600,38665,"The Legend of the Lone Ranger",11.725805,"Released","1981-08-20",98,3.7,14
21000000,28008462,2575,"The Tailor of Panama",7.047975,"Released","2001-02-11",109,6.2,92
18000000,1.2e+07,11644,"Blow Out",13.628601,"Released","1981-07-24",108,7.3,236
18000000,10501938,146227,"Getaway",16.520516,"Released","2013-08-29",90,4.9,246
18000000,8038061,68924,"The Ice Storm",14.916264,"Released","1997-09-27",112,6.9,176
18000000,25312387,253235,"And So It Goes",9.633711,"Released","2014-07-20",94,5.7,164
0,0,22102,"Troop Beverly Hills",3.455018,"Released","1989-03-22",105,5.6,56
0,0,18701,"Being Julia",1.946634,"Released","2004-09-03",104,6.4,23
17000000,6735922,10068,"Nine 1/2 Weeks",12.313143,"Released","1986-02-14",117,5.8,177
18000000,14110013,848,"Dragonslayer",3.258422,"Released","1981-06-26",108,6.5,67
0,0,36811,"The Last Station",3.659292,"Released","2009-09-04",112,6.7,55
18000000,5887457,522,"Ed Wood",24.548633,"Released","1994-09-27",127,7.3,630
18000000,20275812,130150,"Labor Day",17.683563,"Released","2013-12-27",111,6.7,299
18000000,26527510,12246,"Mongol: The Rise of Genghis Khan",10.1449,"Released","2007-09-20",120,6.5,158
18000000,25739015,13809,"RockNRolla",31.887978,"Released","2008-09-04",114,6.9,836
0,0,27380,"Megaforce",1.110179,"Released","1982-06-25",99,3.5,15
0,0,10549,"Hamlet",9.814785,"Released","1996-12-25",242,7.3,117
25000000,20719451,33870,"Mao's Last Dancer",1.876811,"Released","2009-10-01",117,6.8,28
18000000,6212282,245703,"Midnight Special",32.717853,"Released","2016-02-18",112,6.2,694
0,0,10739,"Anything Else",8.945081,"Released","2003-08-27",108,6.2,149
18000000,22309223,127560,"The Railway Man",13.916583,"Released","2013-12-26",116,6.7,273
15238800,0,37903,"The White Ribbon",17.94739,"Released","2009-05-21",144,7.2,255
0,0,396152,"Restoration",2.525569,"Released","2016-05-03",90,5.3,11
2700000,3500000,10017,"The Wraith",10.47644,"Released","1986-11-21",93,5.9,108
18000000,676698,11468,"Salton Sea",10.991281,"Released","2002-01-01",103,7,104
18000000,7972967,193613,"Metallica: Through the Never",7.871686,"Released","2013-09-25",93,6.7,83
18000000,382174,17436,"The Informers",6.333869,"Released","2008-11-05",98,4.4,60
18000000,871279,43434,"Carlos",1.138383,"Released","2010-05-19",338,6.7,50
18000000,0,31166,"I Come with the Rain",8.266124,"Released","2009-05-14",114,5.6,20
0,0,69848,"One Man's Hero",0.910529,"Released","1999-08-02",121,9.3,2
3500000,3.4e+07,8408,"Day of the Dead",18.025206,"Released","1985-07-19",96,6.9,270
18000000,0,332411,"I Am Wrath",10.144222,"Released","2016-04-14",92,4.5,179
18000000,1831348,9389,"Renaissance",9.244181,"Released","2006-03-16",105,6.7,77
17900000,6948633,9626,"Red Sonja",12.752463,"Released","1985-04-09",89,5,206
14000000,13551174,75638,"Red Lights",22.748174,"Released","2012-03-02",119,6,376
20000000,121463226,8363,"Superbad",33.436092,"Released","2007-08-17",113,7,2100
0,90508336,15670,"Madea Goes to Jail",3.107371,"Released","2009-02-16",103,6.4,52
18000000,0,290555,"Wolves",7.922639,"Released","2014-08-28",90,5.7,82
23000000,150816700,8328,"Step Up 2: The Streets",28.973074,"Released","2008-02-14",98,6.5,640
15000000,51053787,10982,"Hoodwinked!",23.980329,"Released","2005-12-16",80,5.9,479
17500000,3.8e+07,205,"Hotel Rwanda",28.60542,"Released","2004-09-11",121,7.5,793
24000000,99965753,1620,"Hitman",42.669304,"Released","2007-11-21",89,5.9,966
17500000,7018189,175541,"Black Nativity",7.180403,"Released","2013-11-27",93,5.8,16
18000000,266586800,241254,"The Prince",21.638673,"Released","2014-08-22",93,4.6,218
0,0,31932,"City of Ghosts",2.64486,"Released","2002-01-01",116,5.4,18
0,0,1933,"The Others",25.881355,"Released","2001-08-02",101,7.4,1660
18500000,183316455,679,"Aliens",67.66094,"Released","1986-07-18",137,7.7,3220
17000000,72070731,11113,"My Fair Lady",20.786616,"Released","1964-10-21",170,7.4,352
17000000,125586134,3597,"I Know What You Did Last Summer",27.654472,"Released","1997-10-17",100,5.6,687
17000000,136621271,193893,"Let's Be Cops",70.668923,"Released","2014-08-13",104,6.4,1219
16000000,109502303,9675,"Sideways",23.425431,"Released","2004-10-22",126,6.9,478
17500000,19179969,9988,"Beerfest",14.304444,"Released","2006-08-25",110,5.8,172
300000,7e+07,948,"Halloween",30.301307,"Released","1978-10-25",91,7.4,1035
17000000,0,21765,"Good Boy!",3.56033,"Released","2003-10-10",87,4.7,30
17000000,71625195,146304,"The Best Man Holiday",7.210095,"Released","2013-11-15",123,6.7,110
17000000,57103895,7516,"Smokin' Aces",23.491962,"Released","2006-12-09",109,6.4,534
20000000,136150434,41439,"Saw: The Final Chapter",36.133536,"Released","2010-10-21",90,5.8,730
17000000,0,2752,"40 Days and 40 Nights",14.18136,"Released","2002-03-01",94,5.2,297
17000000,30331165,9429,"A Night at the Roxbury",12.709227,"Released","1998-10-01",81,5.9,198
17000000,43165571,38117,"Beastly",24.054062,"Released","2011-01-21",86,6,849
15000000,69623713,9792,"The Hills Have Eyes",35.107857,"Released","2006-03-10",107,6.1,705
0,0,13778,"Dickie Roberts: Former Child Star",10.149569,"Released","2003-09-05",98,5.1,64
0,45710059,228203,"McFarland, USA",14.023082,"Released","2015-02-20",128,7.4,213
0,0,41382,"Lottery Ticket",9.054803,"Released","2010-08-20",99,5.6,54
20000000,21170563,13960,"ATL",5.422285,"Released","2006-03-31",105,6,32
17000000,115350426,114150,"Pitch Perfect",32.746486,"Released","2012-09-28",112,7.3,2247
34000000,19693891,26602,"Summer Catch",3.960098,"Released","2001-08-22",108,4.8,63
0,0,10223,"A Simple Plan",10.178917,"Released","1998-12-11",121,6.9,187
17000000,0,16028,"They",4.544216,"Released","2002-11-01",89,4.6,74
0,0,15639,"Larry the Cable Guy: Health Inspector",2.184708,"Released","2006-03-24",89,3.3,17
0,0,16112,"The Adventures of Elmo in Grouchland",3.09159,"Released","1999-10-01",73,6.3,14
17000000,29536299,26390,"Brooklyn's Finest",18.790102,"Released","2009-01-16",133,6.2,293
17000000,1e+07,27759,"55 Days at Peking",3.321095,"Released","1963-05-06",154,6.3,36
17000000,97542952,109428,"Evil Dead",33.912116,"Released","2013-04-05",91,6.4,1723
17000000,20455276,23049,"My Life in Ruins",5.787891,"Released","2009-02-06",95,5.6,101
17000000,7314027,9310,"American Dreamz",7.864011,"Released","2006-03-04",107,4.9,95
17000000,19300000,11411,"Superman IV: The Quest for Peace",17.062117,"Released","1987-07-23",90,4.1,318
0,0,16988,"How She Move",1.782666,"Released","2008-01-25",94,3,6
17000000,9500000,7304,"Running Scared",19.311572,"Released","2006-01-06",122,7,331
0,0,24747,"Bobby Jones: Stroke of Genius",2.897449,"Released","2004-04-30",120,5.5,19
17000000,0,58048,"Shanghai Surprise",0.138564,"Released","1986-08-29",97,2.9,15
40000000,86915017,1491,"The Illusionist",36.960953,"Released","2006-08-18",110,7.1,1615
17000000,2e+06,2989,"Roar",1.15641,"Released","1981-11-12",102,5.6,19
17000000,1569918,10629,"Veronica Guerin",9.583578,"Released","2003-07-11",98,6.8,59
17000000,3758328,255343,"Escobar: Paradise Lost",25.112567,"Released","2014-10-11",120,6.1,271
17000000,374743,4723,"Southland Tales",9.349386,"Released","2006-05-15",144,5.2,153
15000000,0,10800,"Dragon Hunters",8.884405,"Released","2008-03-19",80,6.5,129
17000000,8720000,25763,"Damnation Alley",2.215261,"Released","1977-09-10",91,5,27
17000000,9627492,79694,"The Apparition",6.385234,"Released","2012-08-23",82,4.5,140
16500000,0,4032,"My Girl",20.935169,"Released","1991-11-27",102,7,428
16800000,2281089,18615,"Fur: An Imaginary Portrait of Diane Arbus",4.358255,"Released","2006-08-30",122,5.8,73
15000000,43848069,10673,"Wall Street",24.898687,"Released","1987-12-10",126,7,546
16500000,1.35e+08,4584,"Sense and Sensibility",20.898711,"Released","1995-12-13",136,7.2,352
16500000,37311672,2977,"Becoming Jane",18.236284,"Released","2007-03-02",120,6.9,317
16500000,13620075,10760,"Sydney White",10.74648,"Released","2007-09-21",108,6,236
16500000,16942795,11093,"House of Sand and Fog",12.102725,"Released","2003-12-19",126,7,199
16400000,235860116,207,"Dead Poets Society",55.458584,"Released","1989-06-02",129,8.1,2705
16000000,247275374,8467,"Dumb and Dumber",35.777067,"Released","1994-12-16",107,6.5,1859
16000000,92823546,639,"When Harry Met Sally...",18.430419,"Released","1989-07-21",96,7.3,950
16000000,53977250,24226,"The Verdict",7.980632,"Released","1982-12-08",129,7.4,131
16000000,119754278,9285,"Road Trip",14.759948,"Released","2000-05-19",93,5.9,542
0,0,14709,"Varsity Blues",9.229999,"Released","1999-01-15",106,6,122
15000000,133432856,74643,"The Artist",29.943316,"Released","2011-05-15",100,7.3,1049
16000000,76514050,13788,"The Unborn",15.788784,"Released","2009-01-09",87,4.8,365
16000000,68263166,83666,"Moonrise Kingdom",41.083914,"Released","2012-05-16",94,7.6,1662
16000000,0,10781,"The Texas Chainsaw Massacre: The Beginning",21.380635,"Released","2006-10-06",91,5.9,402
18500000,6490401,318850,"The Young Messiah",1.884558,"Released","2016-03-10",120,6.4,30
0,0,13908,"The Master of Disguise",4.382761,"Released","2002-08-02",80,3.7,78
19000000,83258226,1417,"Pan's Labyrinth",90.809408,"Released","2006-05-27",118,7.6,3041
0,0,39180,"See Spot Run",6.579017,"Released","2001-03-02",94,4.8,44
16000000,29381649,16161,"Baby Boy",7.854989,"Released","2001-06-27",130,7.4,55
16000000,40492759,49950,"The Roommate",11.807269,"Released","2011-02-04",91,5.3,224
17700000,30987695,10956,"Joe Dirt",15.976335,"Released","2001-04-10",91,5.5,242
15000000,30102717,9594,"Double Impact",10.484642,"Released","1991-08-10",110,5.3,215
12000000,80573774,4638,"Hot Fuzz",38.623178,"Released","2007-02-14",121,7.4,2199
16000000,50007546,13972,"The Women",8.8321,"Released","2008-09-12",114,4.6,96
15000000,96408652,5038,"Vicky Cristina Barcelona",32.758254,"Released","2008-08-15",96,6.7,1020
25000000,0,13491,"Arn: The Knight Templar",6.091033,"Released","2007-12-17",139,6.4,76
16000000,20627372,10571,"Boys and Girls",9.119797,"Released","2000-06-16",94,5.4,103
0,0,10994,"White Oleander",9.423866,"Released","2002-10-11",109,7.2,108
16000000,31556061,19994,"Jennifer's Body",32.257414,"Released","2009-09-18",100,5.3,837
