"id","genre","n"
88029,"Fantasy",1
88029,"Horror",1
88029,"Mystery",1
88029,"Romance",1
88030,"Action",1
88030,"Comedy",1
88030,"Crime",1
88030,"Drama",1
88030,"Romance",1
88030,"Thriller",1
88031,"Comedy",2
88031,"Crime",1
88031,"Science Fiction",1
88031,"Thriller",1
88032,"Action",1
88032,"Adventure",1
88032,"Fantasy",1
88038,"Comedy",1
88038,"Crime",1
88038,"Horror",1
88038,"Romance",1
88052,"Action",1
88052,"Crime",1
88052,"Horror",1
88052,"Thriller",2
88059,"Adventure",1
88059,"Comedy",4
88059,"Crime",1
88059,"Drama",2
88059,"History",1
88059,"Romance",1
88059,"War",1
88059,"Western",1
88072,"Comedy",1
88072,"Fantasy",1
88072,"Horror",1
88072,"Romance",1
88072,"Thriller",1
88076,"Comedy",1
88076,"Drama",3
88076,"Family",1
88076,"Horror",1
88076,"Romance",2
88079,"Action",1
88079,"Drama",1
88082,"Action",1
88082,"Adventure",1
88082,"Comedy",2
88082,"Family",1
88082,"Romance",1
88094,"Action",1
88094,"Comedy",1
88094,"Thriller",1
88098,"Action",1
88098,"Adventure",1
88098,"Science Fiction",1
88105,"Drama",1
88123,"Comedy",1
88123,"Drama",2
88123,"Family",1
88123,"Fantasy",1
88124,"Action",1
88124,"Adventure",2
88124,"Comedy",4
88124,"Crime",2
88124,"Drama",8
88124,"Family",1
88124,"Fantasy",1
88124,"Romance",2
88124,"Science Fiction",2
88124,"Thriller",2
88124,"Western",2
88125,"Comedy",1
88125,"Drama",1
88125,"Family",1
88125,"Fantasy",1
88126,"Comedy",1
88126,"Drama",1
88126,"Family",1
88126,"Fantasy",1
88127,"Comedy",1
88127,"Drama",1
88127,"Family",1
88127,"Fantasy",1
88132,"Comedy",1
88132,"Romance",1
88138,"Drama",1
88138,"Foreign",1
88138,"Romance",1
88161,"Action",1
88161,"Comedy",2
88161,"Crime",1
88161,"Drama",5
88161,"Romance",2
88167,"Action",1
88167,"Adventure",1
88167,"History",1
88167,"War",1
88183,"Crime",1
88183,"Drama",1
88183,"Romance",1
88186,"Comedy",1
88186,"Crime",1
88186,"Drama",2
88186,"Romance",2
88229,"Comedy",1
88229,"Drama",1
88229,"Romance",1
88298,"Action",1
88298,"Adventure",1
88298,"Comedy",1
88298,"Western",1
88322,"Horror",1
88322,"Mystery",1
88322,"Thriller",1
88340,"Fantasy",1
88340,"Horror",1
88340,"Thriller",1
88351,"Action",1
88379,"Comedy",1
88379,"Romance",1
88392,"Action",1
88392,"Adventure",1
88392,"Comedy",1
88392,"Crime",1
88392,"Drama",2
88392,"Fantasy",1
88392,"History",1
88392,"Thriller",1
88419,"Comedy",1
88419,"Family",1
88419,"Fantasy",1
88427,"Adventure",1
88427,"Comedy",1
88450,"Comedy",1
88460,"Drama",2
88460,"Family",1
88460,"Music",1
88460,"Romance",1
88460,"Western",1
88461,"Comedy",1
88461,"Music",1
88474,"Action",1
88474,"Romance",1
88474,"Thriller",1
88506,"Drama",1
88506,"Family",2
88507,"Comedy",4
88507,"Romance",3
88522,"Action",1
88522,"Comedy",1
88522,"Fantasy",1
88522,"Science Fiction",1
88523,"Horror",1
88523,"Thriller",1
88525,"Action",1
88525,"Adventure",1
88525,"Comedy",2
88525,"Drama",2
88525,"Thriller",2
88526,"Action",1
88526,"Comedy",1
88526,"Crime",1
88537,"Action",1
88537,"Crime",1
88537,"Drama",1
88537,"Mystery",1
88537,"Thriller",1
88547,"Crime",1
88547,"Drama",1
88547,"Horror",1
88547,"Thriller",2
88548,"Horror",2
88548,"Mystery",1
88548,"Thriller",1
88549,"Horror",1
88549,"Mystery",1
88550,"Action",1
88550,"Comedy",1
88550,"Drama",2
88581,"Action",1
88581,"Drama",1
88581,"History",1
88582,"Action",1
88582,"Drama",1
88582,"History",1
88583,"Action",1
88583,"Drama",1
88583,"History",1
88584,"Action",1
88584,"Drama",1
88584,"History",1
88585,"Action",1
88585,"Drama",1
88585,"History",1
88592,"Drama",1
88592,"Mystery",1
88592,"War",1
88593,"Action",1
88593,"Comedy",1
88597,"Comedy",2
88597,"Crime",1
88597,"Drama",1
88597,"Horror",1
88597,"Thriller",2
88599,"Comedy",1
88599,"Family",1
88599,"Fantasy",1
88619,"Comedy",1
88619,"Drama",1
88619,"Fantasy",1
88619,"Horror",1
88619,"Mystery",1
88620,"Comedy",1
88620,"Drama",1
88630,"Drama",1
88630,"Romance",1
88649,"Western",1
88672,"Action",1
88672,"Adventure",1
88672,"Drama",1
88672,"War",1
88677,"Action",2
88677,"Adventure",1
88677,"Comedy",1
88677,"Crime",1
88677,"Drama",1
88677,"Thriller",1
88699,"Comedy",1
88699,"Horror",1
88702,"Action",1
88702,"Adventure",2
88702,"Animation",1
88702,"Comedy",4
88702,"Crime",2
88702,"Family",2
88702,"Science Fiction",1
88706,"Action",1
88706,"Adventure",1
88706,"Comedy",1
88706,"Science Fiction",1
88712,"Action",1
88712,"Comedy",1
88712,"Crime",1
88716,"Adventure",1
88716,"Drama",1
88716,"Fantasy",1
88728,"Action",1
88728,"Drama",1
88728,"Romance",1
88735,"Adventure",1
88735,"Drama",1
88735,"Romance",1
88737,"Comedy",1
88755,"Crime",1
88755,"Drama",2
88755,"Mystery",1
88755,"Romance",1
88812,"Drama",1
88812,"Romance",1
88816,"Action",1
88816,"Adventure",1
88816,"Family",1
88816,"Fantasy",1
88834,"Action",1
88834,"Drama",1
88834,"Family",1
88834,"TV Movie",1
88837,"Comedy",1
88837,"Horror",1
88837,"Science Fiction",1
88838,"Comedy",1
88838,"Horror",1
88838,"Science Fiction",1
88839,"Comedy",1
88839,"Horror",1
88839,"Science Fiction",1
88840,"Comedy",1
88840,"Horror",1
88840,"Science Fiction",1
88841,"Comedy",1
88841,"Horror",1
88841,"Science Fiction",1
88842,"Comedy",1
88842,"Horror",1
88842,"Science Fiction",1
88843,"Comedy",1
88843,"Horror",1
88843,"Science Fiction",1
88881,"Crime",1
88881,"Drama",1
88887,"Drama",1
88894,"Drama",1
88894,"Family",1
88894,"Music",1
88895,"Drama",1
88895,"History",1
88895,"Romance",1
88902,"Action",1
88902,"Adventure",1
88902,"Comedy",1
88903,"Action",1
88903,"Adventure",1
88903,"Comedy",1
88906,"Drama",1
88906,"History",1
88928,"Action",1
88928,"Adventure",1
88928,"Comedy",2
88929,"Action",1
88929,"Adventure",1
88929,"Comedy",1
88929,"Drama",1
88929,"Fantasy",1
88929,"Romance",1
88930,"Action",1
88930,"Adventure",1
88930,"Comedy",1
88930,"Drama",1
88930,"Romance",1
88931,"Action",1
88931,"Adventure",1
88931,"Comedy",1
88931,"Horror",1
88931,"Science Fiction",1
88931,"Thriller",1
88932,"Action",1
88932,"Adventure",1
88932,"Comedy",1
88933,"Action",1
88933,"Adventure",1
88933,"Comedy",1
88933,"Drama",1
88933,"Thriller",1
88934,"Action",1
88934,"Adventure",1
88934,"Comedy",1
88947,"Comedy",1
88947,"Romance",1
88948,"Comedy",1
88949,"Action",1
88949,"Adventure",1
88949,"Comedy",1
88949,"Science Fiction",1
88949,"Thriller",1
88950,"Action",2
88950,"Adventure",1
88950,"Comedy",4
88950,"Crime",1
88950,"Drama",2
88950,"Fantasy",1
88950,"Mystery",1
88950,"Romance",1
88950,"Science Fiction",2
88950,"Thriller",1
88961,"Comedy",2
88961,"Drama",1
88961,"Romance",1
88962,"Comedy",1
88962,"Drama",1
88962,"Romance",1
88963,"Comedy",1
88963,"Drama",1
88963,"Romance",1
88965,"Action",1
88965,"Comedy",1
88965,"Crime",1
88965,"Drama",2
88965,"Romance",1
88965,"Thriller",1
88966,"Comedy",1
88966,"Drama",1
88966,"Romance",1
88969,"Action",1
88969,"Crime",1
88969,"Drama",1
88969,"Foreign",1
88971,"Comedy",2
88979,"Drama",1
88979,"Romance",1
88979,"War",1
88995,"Action",1
88995,"Adventure",1
88995,"Comedy",1
88995,"Horror",1
88995,"Science Fiction",1
88995,"Thriller",1
89000,"Comedy",1
89000,"Drama",1
89012,"Comedy",2
89012,"Drama",1
89012,"Romance",1
89013,"Adventure",1
89013,"Comedy",1
89013,"Drama",2
89013,"Romance",1
89016,"Comedy",1
89016,"Drama",1
89023,"Action",2
89023,"Adventure",1
89023,"Animation",1
89023,"Comedy",2
89023,"Drama",1
89023,"Family",1
89023,"Fantasy",1
89024,"Adventure",1
89024,"Animation",1
89024,"Comedy",1
89024,"Family",1
89040,"Drama",1
89040,"History",1
89042,"Adventure",2
89042,"Animation",3
89042,"Comedy",2
89042,"Drama",1
89042,"Family",3
89042,"Fantasy",2
89043,"Comedy",1
89043,"Crime",1
89043,"Drama",1
89064,"Drama",1
89064,"History",1
89064,"Romance",1
89065,"Action",1
89065,"Adventure",1
89065,"Drama",3
89065,"History",3
89065,"Romance",1
89065,"Thriller",1
89065,"War",1
89088,"Adventure",1
89088,"Drama",1
89088,"Romance",1
89101,"Comedy",2
89101,"Music",1
89101,"Romance",1
89102,"Comedy",1
89102,"Romance",1
89107,"Comedy",1
89107,"Drama",1
89109,"Drama",1
89109,"Horror",1
89109,"Thriller",1
89141,"Action",1
89141,"Adventure",1
89141,"Comedy",1
89141,"Drama",2
89141,"Fantasy",1
89141,"History",1
89141,"Mystery",1
89141,"Thriller",1
89154,"Drama",1
89154,"Music",1
89162,"Action",1
89162,"Drama",1
89162,"Music",1
89162,"Romance",1
89162,"Western",1
89163,"Action",1
89163,"Drama",1
89163,"Western",1
89186,"Drama",1
89187,"Drama",1
89193,"Comedy",1
89193,"Drama",1
89208,"Action",1
89208,"Adventure",1
89208,"Thriller",1
89215,"Drama",1
89215,"History",1
89239,"Action",1
89239,"Horror",1
89239,"Thriller",1
89246,"Adventure",1
89246,"Thriller",1
89247,"Action",1
89247,"Drama",1
89247,"Western",1
89248,"Horror",1
89251,"Action",1
89251,"Adventure",1
89251,"Comedy",1
89251,"Fantasy",1
89251,"Horror",2
89251,"Romance",1
89251,"Science Fiction",2
89251,"Thriller",1
89300,"Drama",1
89300,"History",1
89313,"Crime",1
89313,"Drama",1
89375,"Adventure",1
89375,"Crime",1
89375,"Drama",1
89375,"Science Fiction",1
89375,"Thriller",2
89376,"Action",1
89376,"Crime",1
89376,"Drama",1
89376,"Thriller",1
89387,"Adventure",1
89387,"Family",1
89387,"Fantasy",1
89402,"Action",2
89402,"Adventure",1
89402,"Comedy",4
89402,"Family",3
89402,"Romance",1
89445,"Drama",1
89445,"History",1
89445,"War",1
89461,"Drama",2
89461,"History",1
89461,"Romance",1
89461,"Thriller",2
89462,"Comedy",6
89462,"Romance",4
89470,"Action",1
89470,"Drama",1
89470,"Thriller",1
89485,"Action",1
89485,"Thriller",1
89498,"Comedy",1
89499,"Comedy",2
89499,"Drama",1
89500,"Comedy",2
89500,"Family",1
89500,"Fantasy",1
89500,"Mystery",1
89500,"Thriller",1
89527,"Action",1
89527,"Comedy",1
89527,"Western",1
89547,"Adventure",1
89547,"Animation",1
89547,"Comedy",1
89547,"Fantasy",1
89551,"Comedy",2
89551,"Drama",1
89551,"Family",1
89551,"Horror",1
89551,"Thriller",1
89569,"Comedy",1
89569,"Family",1
89569,"Fantasy",1
89582,"Action",1
89582,"Comedy",1
89582,"Western",2
89585,"Drama",1
89586,"Drama",1
89599,"Adventure",1
89599,"Animation",1
89599,"Comedy",1
89599,"Family",1
89613,"Action",1
89613,"Adventure",1
89613,"Comedy",1
89613,"Crime",1
89624,"Action",2
89624,"Adventure",1
89624,"Crime",2
89624,"Drama",1
89624,"History",1
89624,"Thriller",1
89626,"Drama",2
89626,"History",1
89626,"Thriller",1
89626,"War",1
89645,"Drama",1
89645,"Mystery",1
89645,"Thriller",1
89660,"Drama",1
89660,"Romance",1
89660,"War",1
89666,"Comedy",1
89666,"Drama",1
89691,"Comedy",1
89691,"Drama",2
89691,"Romance",1
89705,"Comedy",1
89705,"Romance",1
89706,"Animation",1
89706,"Comedy",2
89706,"Drama",1
89706,"Family",1
89706,"Romance",1
89708,"Comedy",3
89708,"Drama",2
89708,"Family",1
89708,"Romance",1
89714,"Action",2
89714,"Adventure",2
89714,"Fantasy",1
89714,"Science Fiction",2
89719,"Action",1
89719,"History",1
89719,"War",1
89727,"Drama",1
89727,"Mystery",1
89728,"Western",1
89729,"Comedy",1
89729,"Drama",2
89729,"History",1
89729,"Music",1
89729,"Romance",2
89735,"Action",1
89735,"Adventure",1
89735,"Comedy",2
89735,"Crime",1
89735,"Drama",1
89736,"Drama",1
89736,"Romance",1
89736,"War",1
89782,"Drama",1
89782,"Romance",1
89782,"War",1
89784,"Adventure",1
89784,"Animation",1
89784,"Comedy",1
89784,"Family",1
89798,"Comedy",2
89798,"Crime",1
89798,"Drama",1
89798,"Horror",1
89798,"Romance",1
89798,"Thriller",1
89815,"Comedy",1
89819,"Adventure",1
89819,"Animation",1
89819,"Comedy",5
89819,"Drama",2
89819,"Family",4
89819,"Romance",2
89821,"Action",2
89821,"Adventure",1
89821,"Drama",3
89821,"History",1
89821,"War",1
89822,"Action",1
89822,"Adventure",1
89822,"Crime",1
89822,"Drama",2
89822,"Fantasy",1
89822,"History",1
89822,"Mystery",1
89822,"Science Fiction",1
89822,"Thriller",2
89822,"War",1
89823,"Comedy",1
89823,"Drama",2
89823,"Fantasy",1
89823,"Romance",1
89827,"Comedy",1
89827,"Family",1
89827,"Fantasy",1
89827,"Mystery",1
89827,"Science Fiction",1
89827,"Thriller",1
89830,"Action",3
89830,"Adventure",1
89830,"Drama",2
89830,"Fantasy",1
89830,"Horror",1
89830,"Mystery",1
89830,"Science Fiction",1
89830,"Thriller",1
89830,"War",1
89834,"Drama",1
89837,"Crime",1
89837,"Drama",1
89847,"Romance",1
89847,"Thriller",1
89847,"Western",1
89857,"Action",1
89857,"Comedy",1
89857,"Crime",2
89857,"Thriller",1
89885,"Adventure",1
89885,"Drama",1
89885,"Fantasy",1
89885,"Horror",1
89885,"Thriller",2
89895,"Drama",1
89895,"Family",1
89895,"Music",1
89895,"Romance",1
89897,"Action",1
89897,"Adventure",1
89897,"Thriller",1
89937,"Drama",1
89937,"History",1
89938,"Adventure",1
89938,"Drama",1
89938,"Romance",1
89938,"Western",1
89973,"Action",1
89973,"Adventure",1
89973,"Animation",1
89973,"Comedy",1
89973,"Science Fiction",1
89989,"Action",1
89989,"Adventure",1
89989,"Comedy",1
89989,"Crime",1
90031,"Action",3
90031,"Adventure",1
90031,"Comedy",1
90031,"Drama",1
90031,"Fantasy",1
90031,"Horror",1
90031,"Mystery",1
90031,"Science Fiction",1
90031,"Thriller",1
90033,"Comedy",2
90033,"Drama",2
90033,"Family",1
90033,"Horror",1
90033,"Music",1
90033,"Thriller",1
90039,"Crime",1
90039,"Mystery",1
90041,"Action",1
90041,"Crime",1
90041,"Fantasy",1
90041,"Thriller",1
90046,"Crime",1
90046,"Drama",2
90046,"Horror",1
90046,"Thriller",1
90060,"Action",1
90060,"Drama",1
90060,"Science Fiction",1
90074,"Drama",2
90074,"Romance",1
90112,"Action",1
90112,"Crime",1
90113,"Action",2
90113,"Crime",3
90113,"Drama",2
90113,"Thriller",3
90116,"Action",1
90116,"Adventure",1
90116,"Thriller",1
90117,"Action",1
90117,"Drama",1
90117,"Thriller",2
90130,"Drama",1
90130,"Family",1
90130,"Horror",1
90130,"Music",1
90130,"Mystery",1
90130,"Thriller",1
90131,"Drama",1
90131,"Romance",1
90132,"Horror",1
90132,"Mystery",1
90149,"Comedy",2
90149,"Drama",1
90159,"Drama",1
90163,"Action",1
90163,"Comedy",2
90163,"Crime",1
90163,"Family",1
90163,"Music",1
90164,"Comedy",1
90164,"Family",1
90165,"Comedy",1
90165,"Family",1
90166,"Comedy",1
90166,"Family",1
90168,"Comedy",1
90168,"Family",1
90169,"Comedy",1
90169,"Family",1
90170,"Comedy",1
90170,"Family",1
90172,"Comedy",1
90172,"Family",1
90173,"Comedy",1
90173,"Family",1
90174,"Comedy",1
90174,"Family",1
90175,"Comedy",1
90175,"Family",1
90198,"Action",1
90198,"Adventure",1
90198,"Comedy",1
90198,"Horror",1
90198,"Science Fiction",1
90265,"Drama",1
90265,"Romance",1
90325,"Action",1
90325,"Adventure",1
90325,"Comedy",1
90325,"Crime",1
90325,"Drama",1
90325,"Thriller",1
90337,"Crime",1
90337,"Thriller",1
90339,"Action",1
90339,"Adventure",1
90339,"Crime",1
90341,"Horror",1
90341,"Thriller",1
90356,"Action",1
90356,"Adventure",1
90356,"Romance",1
90356,"Science Fiction",1
90356,"Thriller",1
90369,"Action",1
90369,"Drama",2
90369,"Family",1
90369,"Fantasy",1
90369,"Romance",1
90423,"Adventure",1
90423,"Comedy",1
90423,"Family",1
90423,"Science Fiction",2
90423,"Thriller",1
90424,"Adventure",1
90424,"Animation",1
90424,"Comedy",1
90424,"Family",1
90440,"Horror",1
90444,"Drama",1
90444,"Horror",1
90444,"Mystery",1
90444,"Thriller",1
90448,"Comedy",1
90448,"Drama",1
90448,"Romance",1
90449,"Drama",2
90451,"Adventure",1
90451,"Comedy",2
90451,"Drama",4
90451,"Romance",2
90453,"Animation",2
90453,"Family",2
90455,"Action",1
90455,"Horror",2
90455,"Mystery",1
90455,"Science Fiction",1
90455,"Thriller",1
90456,"Horror",1
90456,"Mystery",1
90456,"Thriller",1
90457,"Horror",1
90457,"Mystery",1
90457,"Thriller",1
90458,"Horror",1
90458,"Mystery",1
90458,"Thriller",1
90459,"Horror",1
90459,"Mystery",1
90459,"Thriller",1
90460,"Horror",1
90460,"Mystery",1
90460,"Thriller",1
90461,"Action",1
90461,"Comedy",1
90461,"Crime",1
90461,"Horror",1
90461,"Mystery",1
90461,"Thriller",1
90462,"Horror",1
90462,"Mystery",1
90462,"Thriller",1
90463,"Horror",1
90463,"Mystery",1
90463,"Thriller",1
90464,"Horror",1
90464,"Mystery",1
90464,"Thriller",1
90465,"Horror",1
90465,"Mystery",1
90465,"Thriller",1
90466,"Comedy",1
90466,"Drama",1
90466,"Fantasy",1
90466,"Horror",1
90466,"Mystery",1
90466,"Thriller",1
90467,"Action",1
90467,"Adventure",1
90467,"Horror",1
90467,"Mystery",1
90467,"Thriller",1
90467,"War",1
90492,"Comedy",1
90492,"Drama",1
90492,"Romance",1
90492,"Science Fiction",1
90498,"Comedy",3
90498,"Family",3
90498,"Horror",4
90498,"Mystery",2
90498,"Science Fiction",1
90498,"Thriller",1
90514,"Comedy",1
90514,"Music",1
90514,"Science Fiction",1
90514,"Thriller",1
90519,"Horror",1
90519,"Science Fiction",1
90519,"Thriller",1
90528,"Horror",1
90528,"Science Fiction",1
90529,"Crime",1
90529,"Drama",2
90529,"History",1
90529,"Horror",1
90529,"Science Fiction",1
90530,"Horror",1
90530,"Science Fiction",1
90531,"Comedy",1
90531,"Horror",1
90531,"Science Fiction",1
90546,"Drama",1
90547,"Drama",1
90553,"Action",1
90553,"Adventure",1
90553,"Comedy",1
90553,"Crime",1
90553,"Family",1
90553,"Science Fiction",1
90553,"Thriller",1
90555,"Action",1
90555,"Adventure",1
90555,"Comedy",1
90558,"Action",1
90558,"Adventure",1
90558,"Fantasy",1
90576,"Crime",1
90576,"Horror",1
90576,"Thriller",1
90595,"Comedy",1
90595,"Drama",1
90595,"Music",1
90595,"Romance",1
90596,"Horror",5
90596,"Mystery",1
90596,"Thriller",2
90597,"Horror",2
90597,"Mystery",1
90597,"Thriller",1
90598,"Horror",1
90598,"Mystery",1
90609,"Action",1
90609,"Adventure",1
90609,"Comedy",3
90609,"Drama",1
90609,"Romance",1
90609,"Science Fiction",1
90610,"Comedy",1
90610,"Drama",1
90624,"Action",1
90624,"Drama",1
90624,"History",1
90624,"War",1
90625,"Action",1
90625,"Adventure",1
90625,"Drama",1
90625,"History",1
90627,"Drama",1
90627,"Romance",1
90627,"War",1
90633,"Action",6
90633,"Adventure",1
90633,"Comedy",2
90633,"Crime",1
90633,"Fantasy",1
90633,"Thriller",2
90634,"Action",2
90634,"Crime",1
90634,"Thriller",1
90643,"Adventure",1
90643,"Drama",1
90658,"Comedy",1
90658,"Romance",1
90659,"Action",1
90659,"Adventure",1
90659,"Animation",1
90659,"Comedy",2
90659,"Fantasy",1
90676,"Comedy",1
90676,"Crime",1
90676,"Drama",1
90678,"Comedy",1
90678,"Crime",1
90678,"Drama",1
90682,"Horror",1
90682,"Mystery",1
90682,"Science Fiction",1
90683,"Comedy",1
90683,"Horror",2
90683,"Mystery",1
90683,"Science Fiction",1
90684,"Horror",1
90684,"Mystery",1
90684,"Science Fiction",1
90717,"Comedy",1
90717,"Horror",1
90718,"Comedy",1
90718,"Horror",1
90719,"Comedy",3
90719,"Drama",1
90719,"Family",1
90719,"Horror",1
90720,"Comedy",1
90720,"Horror",2
90720,"Thriller",1
90721,"Action",1
90721,"Adventure",1
90721,"Comedy",1
90721,"Drama",1
90721,"Family",1
90721,"Horror",1
90721,"Science Fiction",1
90722,"Comedy",1
90722,"Horror",1
90723,"Comedy",2
90723,"Drama",1
90723,"Horror",1
90724,"Comedy",1
90724,"Horror",1
90725,"Action",1
90725,"Adventure",1
90725,"Comedy",1
90725,"Crime",1
90725,"Fantasy",1
90725,"Horror",1
90725,"Science Fiction",1
90726,"Action",1
90726,"Comedy",1
90726,"Horror",2
90726,"Mystery",1
90726,"Science Fiction",1
90726,"Thriller",1
90727,"Comedy",1
90727,"Horror",1
90728,"Comedy",1
90728,"Horror",1
90729,"Comedy",1
90729,"Horror",1
90730,"Comedy",1
90730,"Horror",1
90731,"Comedy",1
90731,"Horror",1
90732,"Comedy",1
90732,"Horror",1
90733,"Comedy",1
90733,"Horror",1
90734,"Comedy",1
90734,"Horror",1
90735,"Comedy",1
90735,"Horror",1
90737,"Comedy",1
90737,"Horror",1
90739,"Comedy",1
90739,"Horror",1
90740,"Adventure",1
90740,"Crime",1
90740,"Drama",1
90740,"Thriller",1
90744,"Drama",1
90745,"Drama",1
90746,"Drama",1
90747,"Drama",1
90748,"Comedy",1
90748,"Drama",1
90748,"Romance",1
90749,"Crime",1
90749,"Drama",2
90749,"Thriller",1
90755,"Comedy",1
90755,"Drama",2
90755,"Thriller",1
90756,"Action",1
90756,"Adventure",1
90756,"Comedy",1
90756,"Thriller",1
90764,"Action",1
90764,"Adventure",1
90764,"Fantasy",1
90764,"Thriller",1
90776,"Family",1
90777,"Family",1
90777,"Horror",1
90777,"Thriller",1
90778,"Documentary",1
90778,"Music",1
90813,"Horror",1
90813,"Mystery",1
90813,"Thriller",1
90848,"Drama",1
90848,"History",1
90848,"Thriller",1
90859,"Drama",1
91022,"Adventure",1
91022,"Animation",1
91022,"Drama",1
91022,"Family",1
91022,"Music",1
91023,"Action",1
91023,"Adventure",2
91023,"Animation",1
91023,"Comedy",1
91023,"Family",2
91023,"Fantasy",1
91023,"Romance",1
91024,"Adventure",1
91024,"Animation",2
91024,"Comedy",2
91024,"Family",2
91024,"Fantasy",1
91030,"Action",2
91030,"Adventure",1
91030,"Comedy",4
91030,"Crime",1
91030,"Drama",4
91030,"Horror",1
91030,"Music",1
91030,"Mystery",1
91030,"Romance",1
91030,"Science Fiction",1
91030,"Thriller",4
91033,"Comedy",1
91033,"Fantasy",1
91033,"Romance",1
91035,"Drama",1
91035,"Fantasy",1
91035,"Romance",1
91039,"Comedy",1
91042,"Action",1
91042,"Adventure",1
91042,"Science Fiction",1
91197,"Drama",1
91197,"Horror",1
91197,"Mystery",1
91201,"Science Fiction",1
91203,"Adventure",1
91203,"Western",1
91215,"Comedy",1
91215,"Romance",1
91217,"Drama",1
91217,"Romance",1
91217,"War",1
91218,"Adventure",1
91218,"Drama",1
91218,"Science Fiction",1
91222,"Crime",1
91222,"Drama",1
91222,"History",1
91222,"Western",1
91243,"Action",1
91243,"Thriller",1
91251,"Drama",1
91251,"Science Fiction",1
91251,"Thriller",1
91258,"Comedy",1
91258,"Music",1
91260,"Action",1
91260,"Drama",1
91260,"Music",1
