"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count","genre_id","genre"
16000000,53478166,4951,"10 Things I Hate About You",54.550275,"Released","1999-03-30",97,7.3,1701,18,"Drama"
13000000,0,10985,"The New Guy",13.525704,"Released","2002-05-10",88,5.7,151,35,"Comedy"
13000000,0,10985,"The New Guy",13.525704,"Released","2002-05-10",88,5.7,151,10751,"Family"
0,0,9644,"National Lampoon's Loaded Weapon 1",12.963328,"Released","1993-02-04",84,5.7,157,35,"Comedy"
17000000,119100758,332567,"The Shallows",60.829621,"Released","2016-06-24",86,6.2,1567,27,"Horror"
17000000,119100758,332567,"The Shallows",60.829621,"Released","2016-06-24",86,6.2,1567,18,"Drama"
17000000,119100758,332567,"The Shallows",60.829621,"Released","2016-06-24",86,6.2,1567,53,"Thriller"
13000000,96060858,1954,"The Butterfly Effect",73.307513,"Released","2004-01-22",113,7.3,2060,878,"Science Fiction"
13000000,96060858,1954,"The Butterfly Effect",73.307513,"Released","2004-01-22",113,7.3,2060,53,"Thriller"
0,0,15489,"Snow Day",7.964289,"Released","2000-02-11",89,4.8,51,35,"Comedy"
0,0,15489,"Snow Day",7.964289,"Released","2000-02-11",89,4.8,51,10751,"Family"
13000000,0,15250,"This Christmas",2.388918,"Released","2007-11-27",117,7.1,29,35,"Comedy"
13000000,0,15250,"This Christmas",2.388918,"Released","2007-11-27",117,7.1,29,18,"Drama"
12000000,36450736,22345,"Baby Geniuses",4.580081,"Released","1999-03-12",97,3.3,75,878,"Science Fiction"
12000000,36450736,22345,"Baby Geniuses",4.580081,"Released","1999-03-12",97,3.3,75,35,"Comedy"
12000000,36450736,22345,"Baby Geniuses",4.580081,"Released","1999-03-12",97,3.3,75,10751,"Family"
13000000,27007143,9448,"The Big Hit",6.425528,"Released","1998-04-24",91,6.1,109,28,"Action"
13000000,27007143,9448,"The Big Hit",6.425528,"Released","1998-04-24",91,6.1,109,12,"Adventure"
13000000,27007143,9448,"The Big Hit",6.425528,"Released","1998-04-24",91,6.1,109,35,"Comedy"
13000000,27007143,9448,"The Big Hit",6.425528,"Released","1998-04-24",91,6.1,109,53,"Thriller"
12000000,0,38223,"Harriet the Spy",4.63093,"Released","1996-07-10",100,5.7,46,35,"Comedy"
12000000,0,38223,"Harriet the Spy",4.63093,"Released","1996-07-10",100,5.7,46,18,"Drama"
12000000,0,38223,"Harriet the Spy",4.63093,"Released","1996-07-10",100,5.7,46,10751,"Family"
13000000,35763605,11186,"Child's Play 2",16.681567,"Released","1990-11-09",84,5.8,308,18,"Drama"
13000000,35763605,11186,"Child's Play 2",16.681567,"Released","1990-11-09",84,5.8,308,27,"Horror"
13200000,53830415,136835,"No Good Deed",24.656068,"Released","2014-09-10",83,5.6,181,80,"Crime"
13200000,53830415,136835,"No Good Deed",24.656068,"Released","2014-09-10",83,5.6,181,53,"Thriller"
18000000,57096190,5876,"The Mist",37.104353,"Released","2007-11-21",126,6.7,1399,878,"Science Fiction"
18000000,57096190,5876,"The Mist",37.104353,"Released","2007-11-21",126,6.7,1399,27,"Horror"
18000000,57096190,5876,"The Mist",37.104353,"Released","2007-11-21",126,6.7,1399,53,"Thriller"
15000000,36869414,264660,"Ex Machina",95.130041,"Released","2015-01-21",108,7.6,4737,18,"Drama"
15000000,36869414,264660,"Ex Machina",95.130041,"Released","2015-01-21",108,7.6,4737,878,"Science Fiction"
13000000,22863596,492,"Being John Malkovich",27.546914,"Released","1999-09-30",112,7.3,1101,14,"Fantasy"
13000000,22863596,492,"Being John Malkovich",27.546914,"Released","1999-09-30",112,7.3,1101,18,"Drama"
13000000,22863596,492,"Being John Malkovich",27.546914,"Released","1999-09-30",112,7.3,1101,35,"Comedy"
6000000,0,25462,"Two Can Play That Game",2.27213,"Released","2001-09-07",90,6.6,17,35,"Comedy"
6000000,0,25462,"Two Can Play That Game",2.27213,"Released","2001-09-07",90,6.6,17,10749,"Romance"
13000000,45300000,238603,"Earth to Echo",17.371327,"Released","2014-06-14",89,5.7,290,10751,"Family"
13000000,45300000,238603,"Earth to Echo",17.371327,"Released","2014-06-14",89,5.7,290,12,"Adventure"
13000000,45300000,238603,"Earth to Echo",17.371327,"Released","2014-06-14",89,5.7,290,878,"Science Fiction"
13000000,16929123,10691,"Crazy/Beautiful",6.130096,"Released","2001-06-29",99,6.6,96,18,"Drama"
13000000,16929123,10691,"Crazy/Beautiful",6.130096,"Released","2001-06-29",99,6.6,96,10749,"Romance"
19000000,68673228,1251,"Letters from Iwo Jima",24.47248,"Released","2006-12-19",141,7.2,541,28,"Action"
19000000,68673228,1251,"Letters from Iwo Jima",24.47248,"Released","2006-12-19",141,7.2,541,12,"Adventure"
19000000,68673228,1251,"Letters from Iwo Jima",24.47248,"Released","2006-12-19",141,7.2,541,18,"Drama"
19000000,68673228,1251,"Letters from Iwo Jima",24.47248,"Released","2006-12-19",141,7.2,541,10752,"War"
13000000,11130889,5172,"The Astronaut Farmer",6.764437,"Released","2006-10-15",104,6.2,123,12,"Adventure"
13000000,11130889,5172,"The Astronaut Farmer",6.764437,"Released","2006-10-15",104,6.2,123,35,"Comedy"
13000000,11130889,5172,"The Astronaut Farmer",6.764437,"Released","2006-10-15",104,6.2,123,18,"Drama"
13000000,11130889,5172,"The Astronaut Farmer",6.764437,"Released","2006-10-15",104,6.2,123,878,"Science Fiction"
13000000,8026971,58680,"Woo",1.750054,"Released","1998-05-08",84,5.5,10,35,"Comedy"
13000000,8026971,58680,"Woo",1.750054,"Released","1998-05-08",84,5.5,10,10749,"Romance"
6000000,35401758,264644,"Room",66.11334,"Released","2015-10-16",117,8.1,2757,18,"Drama"
6000000,35401758,264644,"Room",66.11334,"Released","2015-10-16",117,8.1,2757,53,"Thriller"
0,0,14577,"Dirty Work",9.066881,"Released","1998-06-12",82,6.5,66,35,"Comedy"
13000000,7820688,11592,"Serial Mom",6.170139,"Released","1994-04-13",95,6.4,135,35,"Comedy"
13000000,7820688,11592,"Serial Mom",6.170139,"Released","1994-04-13",95,6.4,135,80,"Crime"
13000000,7820688,11592,"Serial Mom",6.170139,"Released","1994-04-13",95,6.4,135,27,"Horror"
13000000,7820688,11592,"Serial Mom",6.170139,"Released","1994-04-13",95,6.4,135,53,"Thriller"
13000000,27500000,16406,"Dick",4.742537,"Released","1999-08-04",94,5.7,67,35,"Comedy"
0,0,19052,"Light It Up",1.212956,"Released","1999-11-04",99,6.6,7,18,"Drama"
0,0,19052,"Light It Up",1.212956,"Released","1999-11-04",99,6.6,7,53,"Thriller"
13000000,16757163,3682,"54",11.880899,"Released","1998-08-28",106,5.5,135,10402,"Music"
13000000,16757163,3682,"54",11.880899,"Released","1998-08-28",106,5.5,135,18,"Drama"
0,0,9683,"Bubble Boy",10.131123,"Released","2001-08-24",84,5.1,163,12,"Adventure"
0,0,9683,"Bubble Boy",10.131123,"Released","2001-08-24",84,5.1,163,35,"Comedy"
0,0,9683,"Bubble Boy",10.131123,"Released","2001-08-24",84,5.1,163,18,"Drama"
0,0,9683,"Bubble Boy",10.131123,"Released","2001-08-24",84,5.1,163,10749,"Romance"
13000000,0,2084,"Birthday Girl",5.831302,"Released","2001-09-06",93,6.1,103,35,"Comedy"
13000000,0,2084,"Birthday Girl",5.831302,"Released","2001-09-06",93,6.1,103,80,"Crime"
13000000,0,2084,"Birthday Girl",5.831302,"Released","2001-09-06",93,6.1,103,53,"Thriller"
13000000,48065672,107811,"21 & Over",35.522027,"Released","2013-03-01",93,5.7,737,35,"Comedy"
13000000,4857367,2266,"Paris, je t'aime",10.573191,"Released","2006-05-16",120,6.8,207,18,"Drama"
13000000,4857367,2266,"Paris, je t'aime",10.573191,"Released","2006-05-16",120,6.8,207,10749,"Romance"
0,0,13074,"Resurrecting the Champ",4.898437,"Released","2007-06-14",112,5.9,60,18,"Drama"
13000000,1.8e+07,144340,"Admission",17.632446,"Released","2013-03-21",107,5.4,304,35,"Comedy"
13000000,1.8e+07,144340,"Admission",17.632446,"Released","2013-03-21",107,5.4,304,18,"Drama"
13000000,1.8e+07,144340,"Admission",17.632446,"Released","2013-03-21",107,5.4,304,10749,"Romance"
0,0,48217,"The Widow of Saint-Pierre",1.780065,"Released","2000-01-01",112,6.7,11,10749,"Romance"
0,0,48217,"The Widow of Saint-Pierre",1.780065,"Released","2000-01-01",112,6.7,11,18,"Drama"
15000000,8459458,28211,"Chloe",26.373864,"Released","2009-03-25",96,5.9,498,18,"Drama"
15000000,8459458,28211,"Chloe",26.373864,"Released","2009-03-25",96,5.9,498,53,"Thriller"
15000000,8459458,28211,"Chloe",26.373864,"Released","2009-03-25",96,5.9,498,9648,"Mystery"
13000000,9789900,47502,"Faithful",1.647335,"Released","1996-04-03",91,4.8,4,35,"Comedy"
13000000,9789900,47502,"Faithful",1.647335,"Released","1996-04-03",91,4.8,4,80,"Crime"
13000000,9789900,47502,"Faithful",1.647335,"Released","1996-04-03",91,4.8,4,18,"Drama"
13000000,2636637,9950,"Find Me Guilty",12.321302,"Released","2006-03-16",125,6.5,138,18,"Drama"
13000000,2636637,9950,"Find Me Guilty",12.321302,"Released","2006-03-16",125,6.5,138,28,"Action"
13000000,2636637,9950,"Find Me Guilty",12.321302,"Released","2006-03-16",125,6.5,138,35,"Comedy"
13000000,2636637,9950,"Find Me Guilty",12.321302,"Released","2006-03-16",125,6.5,138,80,"Crime"
13000000,33400000,84892,"The Perks of Being a Wallflower",43.444135,"Released","2012-09-20",102,7.7,2968,18,"Drama"
13000000,33400000,84892,"The Perks of Being a Wallflower",43.444135,"Released","2012-09-20",102,7.7,2968,10749,"Romance"
3000000,1200000,24227,"Excessive Force",1.279106,"Released","1993-05-14",87,4.5,10,28,"Action"
13000000,1151330,9672,"Infamous",3.680896,"Released","2006-11-16",110,6.4,60,18,"Drama"
0,0,44853,"The Claim",2.996284,"Released","2000-12-29",120,5.6,17,18,"Drama"
0,0,44853,"The Claim",2.996284,"Released","2000-12-29",120,5.6,17,10749,"Romance"
0,0,44853,"The Claim",2.996284,"Released","2000-12-29",120,5.6,17,37,"Western"
13000000,1784763,157544,"The Vatican Tapes",10.475368,"Released","2015-07-24",91,4.6,243,53,"Thriller"
13000000,1784763,157544,"The Vatican Tapes",10.475368,"Released","2015-07-24",91,4.6,243,27,"Horror"
14350531,3964682,59678,"Attack the Block",30.952377,"Released","2011-05-12",88,6.3,733,28,"Action"
14350531,3964682,59678,"Attack the Block",30.952377,"Released","2011-05-12",88,6.3,733,35,"Comedy"
14350531,3964682,59678,"Attack the Block",30.952377,"Released","2011-05-12",88,6.3,733,878,"Science Fiction"
10000000,303877,79777,"In the Land of Blood and Honey",4.267466,"Released","2011-12-23",127,5.8,45,18,"Drama"
10000000,303877,79777,"In the Land of Blood and Honey",4.267466,"Released","2011-12-23",127,5.8,45,10749,"Romance"
10000000,303877,79777,"In the Land of Blood and Honey",4.267466,"Released","2011-12-23",127,5.8,45,10752,"War"
13000000,68572378,158011,"The Call",34.532418,"Released","2013-03-14",94,6.6,1257,80,"Crime"
13000000,68572378,158011,"The Call",34.532418,"Released","2013-03-14",94,6.6,1257,53,"Thriller"
0,0,407887,"Operation Chromite",6.116436,"Released","2016-07-27",110,5.8,29,36,"History"
0,0,407887,"Operation Chromite",6.116436,"Released","2016-07-27",110,5.8,29,18,"Drama"
0,0,407887,"Operation Chromite",6.116436,"Released","2016-07-27",110,5.8,29,10752,"War"
0,0,407887,"Operation Chromite",6.116436,"Released","2016-07-27",110,5.8,29,28,"Action"
0,33082548,17043,"The Crocodile Hunter: Collision Course",1.714972,"Released","2002-07-26",90,5.3,34,10751,"Family"
0,33082548,17043,"The Crocodile Hunter: Collision Course",1.714972,"Released","2002-07-26",90,5.3,34,28,"Action"
0,33082548,17043,"The Crocodile Hunter: Collision Course",1.714972,"Released","2002-07-26",90,5.3,34,12,"Adventure"
13000000,10652035,8952,"I Love You Phillip Morris",19.664699,"Released","2009-01-18",98,6.4,503,35,"Comedy"
13000000,10652035,8952,"I Love You Phillip Morris",19.664699,"Released","2009-01-18",98,6.4,503,18,"Drama"
13000000,10652035,8952,"I Love You Phillip Morris",19.664699,"Released","2009-01-18",98,6.4,503,10749,"Romance"
12000000,55260558,62204,"Quest for Fire",6.537986,"Released","1981-12-15",100,7.1,109,12,"Adventure"
12000000,55260558,62204,"Quest for Fire",6.537986,"Released","1981-12-15",100,7.1,109,18,"Drama"
12500000,23367586,13435,"Antwone Fisher",13.349012,"Released","2002-12-19",120,6.7,137,18,"Drama"
12500000,23367586,13435,"Antwone Fisher",13.349012,"Released","2002-12-19",120,6.7,137,10749,"Romance"
0,0,17187,"The Emperor's Club",6.796079,"Released","2002-11-22",108,6.9,96,18,"Drama"
0,0,17187,"The Emperor's Club",6.796079,"Released","2002-11-22",108,6.9,96,10749,"Romance"
12500000,12281551,319,"True Romance",35.268557,"Released","1993-09-09",120,7.5,749,28,"Action"
12500000,12281551,319,"True Romance",35.268557,"Released","1993-09-09",120,7.5,749,53,"Thriller"
12500000,12281551,319,"True Romance",35.268557,"Released","1993-09-09",120,7.5,749,80,"Crime"
12500000,12281551,319,"True Romance",35.268557,"Released","1993-09-09",120,7.5,749,10749,"Romance"
3100000,0,59457,"Womb",7.453347,"Released","2010-07-15",111,5.9,92,10749,"Romance"
3100000,0,59457,"Womb",7.453347,"Released","2010-07-15",111,5.9,92,878,"Science Fiction"
12500000,10725228,9504,"Glengarry Glen Ross",13.939054,"Released","1992-09-15",100,7.5,323,80,"Crime"
12500000,10725228,9504,"Glengarry Glen Ross",13.939054,"Released","1992-09-15",100,7.5,323,18,"Drama"
12500000,10725228,9504,"Glengarry Glen Ross",13.939054,"Released","1992-09-15",100,7.5,323,9648,"Mystery"
13000000,0,37414,"The Killer Inside Me",11.892615,"Released","2010-02-19",109,6,173,80,"Crime"
13000000,0,37414,"The Killer Inside Me",11.892615,"Released","2010-02-19",109,6,173,18,"Drama"
13000000,0,37414,"The Killer Inside Me",11.892615,"Released","2010-02-19",109,6,173,53,"Thriller"
0,0,6217,"Cat People",5.69872,"Released","1982-04-02",118,6,94,18,"Drama"
0,0,6217,"Cat People",5.69872,"Released","1982-04-02",118,6,94,14,"Fantasy"
0,0,6217,"Cat People",5.69872,"Released","1982-04-02",118,6,94,27,"Horror"
0,0,6217,"Cat People",5.69872,"Released","1982-04-02",118,6,94,53,"Thriller"
12500000,27206120,26688,"Sorority Row",8.780512,"Released","2009-09-09",101,5.4,177,27,"Horror"
12500000,27206120,26688,"Sorority Row",8.780512,"Released","2009-09-09",101,5.4,177,9648,"Mystery"
12500000,27206120,26688,"Sorority Row",8.780512,"Released","2009-09-09",101,5.4,177,53,"Thriller"
0,0,43867,"The Prisoner of Zenda",4.021389,"Released","1937-09-03",101,8.4,11,12,"Adventure"
0,0,43867,"The Prisoner of Zenda",4.021389,"Released","1937-09-03",101,8.4,11,18,"Drama"
0,0,43867,"The Prisoner of Zenda",4.021389,"Released","1937-09-03",101,8.4,11,10749,"Romance"
12000000,11293663,6615,"Lars and the Real Girl",15.817096,"Released","2007-10-12",106,7.1,509,35,"Comedy"
12000000,11293663,6615,"Lars and the Real Girl",15.817096,"Released","2007-10-12",106,7.1,509,10749,"Romance"
12000000,11293663,6615,"Lars and the Real Girl",15.817096,"Released","2007-10-12",106,7.1,509,18,"Drama"
12500000,20416563,14574,"The Boy in the Striped Pyjamas",34.821223,"Released","2008-05-07",94,7.7,1451,10752,"War"
12500000,20416563,14574,"The Boy in the Striped Pyjamas",34.821223,"Released","2008-05-07",94,7.7,1451,18,"Drama"
12800000,40031879,16,"Dancer in the Dark",22.022228,"Released","2000-05-17",140,7.6,377,18,"Drama"
12800000,40031879,16,"Dancer in the Dark",22.022228,"Released","2000-05-17",140,7.6,377,80,"Crime"
12800000,40031879,16,"Dancer in the Dark",22.022228,"Released","2000-05-17",140,7.6,377,10402,"Music"
0,0,39780,"Oscar and Lucinda",0.139384,"Released","1997-12-31",132,6.2,25,18,"Drama"
0,0,39780,"Oscar and Lucinda",0.139384,"Released","1997-12-31",132,6.2,25,10749,"Romance"
12500000,1227324,21612,"The Funeral",2.950618,"Released","1996-01-26",99,7.3,31,80,"Crime"
12500000,1227324,21612,"The Funeral",2.950618,"Released","1996-01-26",99,7.3,31,18,"Drama"
15000000,5024782,36691,"Solitary Man",7.497306,"Released","2009-09-07",90,5.8,84,35,"Comedy"
15000000,5024782,36691,"Solitary Man",7.497306,"Released","2009-09-07",90,5.8,84,18,"Drama"
15000000,5024782,36691,"Solitary Man",7.497306,"Released","2009-09-07",90,5.8,84,10749,"Romance"
20000000,31327899,23631,"Machete",26.396191,"Released","2010-09-01",105,6.3,1150,28,"Action"
20000000,31327899,23631,"Machete",26.396191,"Released","2010-09-01",105,6.3,1150,35,"Comedy"
20000000,31327899,23631,"Machete",26.396191,"Released","2010-09-01",105,6.3,1150,53,"Thriller"
12500000,1083683,45324,"Casino Jack",6.546037,"Released","2010-09-16",108,6,94,80,"Crime"
12500000,1083683,45324,"Casino Jack",6.546037,"Released","2010-09-16",108,6,94,35,"Comedy"
12500000,1083683,45324,"Casino Jack",6.546037,"Released","2010-09-16",108,6,94,18,"Drama"
12300000,84460846,12144,"The Land Before Time",28.670193,"Released","1988-11-18",69,7,640,16,"Animation"
12300000,84460846,12144,"The Land Before Time",28.670193,"Released","1988-11-18",69,7,640,12,"Adventure"
12300000,84460846,12144,"The Land Before Time",28.670193,"Released","1988-11-18",69,7,640,10751,"Family"
0,15,11658,"Tae Guk Gi: The Brotherhood of War",9.572705,"Released","2004-02-05",140,7.4,133,28,"Action"
0,15,11658,"Tae Guk Gi: The Brotherhood of War",9.572705,"Released","2004-02-05",140,7.4,133,12,"Adventure"
0,15,11658,"Tae Guk Gi: The Brotherhood of War",9.572705,"Released","2004-02-05",140,7.4,133,18,"Drama"
0,15,11658,"Tae Guk Gi: The Brotherhood of War",9.572705,"Released","2004-02-05",140,7.4,133,36,"History"
0,15,11658,"Tae Guk Gi: The Brotherhood of War",9.572705,"Released","2004-02-05",140,7.4,133,10752,"War"
12500000,3878993,56601,"The Perfect Game",0.903529,"Released","2010-04-01",118,6.3,30,18,"Drama"
12500000,3878993,56601,"The Perfect Game",0.903529,"Released","2010-04-01",118,6.3,30,10751,"Family"
8000000,441306145,9552,"The Exorcist",47.584643,"Released","1973-12-26",122,7.5,2005,18,"Drama"
8000000,441306145,9552,"The Exorcist",47.584643,"Released","1973-12-26",122,7.5,2005,27,"Horror"
8000000,441306145,9552,"The Exorcist",47.584643,"Released","1973-12-26",122,7.5,2005,53,"Thriller"
7000000,470654000,578,"Jaws",50.152327,"Released","1975-06-18",124,7.5,2542,27,"Horror"
7000000,470654000,578,"Jaws",50.152327,"Released","1975-06-18",124,7.5,2542,53,"Thriller"
7000000,470654000,578,"Jaws",50.152327,"Released","1975-06-18",124,7.5,2542,12,"Adventure"
11000000,235483004,2105,"American Pie",60.767168,"Released","1999-07-09",95,6.4,2296,35,"Comedy"
11000000,235483004,2105,"American Pie",60.767168,"Released","1999-07-09",95,6.4,2296,10749,"Romance"
12516654,8109160,126319,"Ernest & Celestine",11.103202,"Released","2012-12-12",78,7.6,142,16,"Animation"
12516654,8109160,126319,"Ernest & Celestine",11.103202,"Released","2012-12-12",78,7.6,142,35,"Comedy"
12516654,8109160,126319,"Ernest & Celestine",11.103202,"Released","2012-12-12",78,7.6,142,18,"Drama"
12516654,8109160,126319,"Ernest & Celestine",11.103202,"Released","2012-12-12",78,7.6,142,10751,"Family"
25000000,79817939,10136,"The Golden Child",15.26213,"Released","1986-12-12",94,5.6,304,28,"Action"
25000000,79817939,10136,"The Golden Child",15.26213,"Released","1986-12-12",94,5.6,304,12,"Adventure"
25000000,79817939,10136,"The Golden Child",15.26213,"Released","1986-12-12",94,5.6,304,35,"Comedy"
12000000,96070507,67660,"Think Like a Man",6.035152,"Released","2012-04-16",122,6.9,281,35,"Comedy"
12000000,96070507,67660,"Think Like a Man",6.035152,"Released","2012-04-16",122,6.9,281,10749,"Romance"
12000000,75781642,10611,"Barbershop",10.297189,"Released","2002-04-01",102,6.2,137,35,"Comedy"
12000000,75781642,10611,"Barbershop",10.297189,"Released","2002-04-01",102,6.2,137,18,"Drama"
12000000,96800000,154,"Star Trek II: The Wrath of Khan",22.434102,"Released","1982-06-03",113,7.3,675,28,"Action"
12000000,96800000,154,"Star Trek II: The Wrath of Khan",22.434102,"Released","1982-06-03",113,7.3,675,12,"Adventure"
12000000,96800000,154,"Star Trek II: The Wrath of Khan",22.434102,"Released","1982-06-03",113,7.3,675,878,"Science Fiction"
12000000,96800000,154,"Star Trek II: The Wrath of Khan",22.434102,"Released","1982-06-03",113,7.3,675,53,"Thriller"
